Timestamp;phi;thetab;spin_rad
11735000;-9.015995E-003;2.932131E-003;-9.230384E-003
11747000;-9.067319E-003;2.899200E-003;-9.230384E-003
11759000;-9.116397E-003;2.861857E-003;-9.230384E-003
11771000;-9.148965E-003;2.827913E-003;-9.230384E-003
11784000;-9.169151E-003;2.804190E-003;-9.230384E-003
11795000;-9.189707E-003;2.783835E-003;-9.230384E-003
11806000;-9.210739E-003;2.754778E-003;-9.230384E-003
11819000;-9.241928E-003;2.724349E-003;-9.230384E-003
11831000;-9.274445E-003;2.685130E-003;-9.230384E-003
11843000;-9.309417E-003;2.686262E-003;-9.230384E-003
11855000;-9.349143E-003;2.646983E-003;-9.230384E-003
11868000;-9.380428E-003;2.570063E-003;-9.230384E-003
11880000;-9.408931E-003;2.481520E-003;-9.230384E-003
11892000;-9.443090E-003;2.378285E-003;-9.230384E-003
11906000;-9.488019E-003;2.310008E-003;-9.230384E-003
11918000;-9.525382E-003;2.220541E-003;-9.230384E-003
11931000;-9.558587E-003;2.149403E-003;-9.230384E-003
11943000;-9.594295E-003;2.059877E-003;-9.230384E-003
11955000;-9.612557E-003;1.963377E-003;-9.230384E-003
11967000;-9.652583E-003;1.835406E-003;-9.230384E-003
11979000;-9.683657E-003;1.719266E-003;-9.230384E-003
11991000;-9.714167E-003;1.450002E-003;-9.230384E-003
12038000;-9.858466E-003;1.164228E-003;-9.230384E-003
12054000;-9.914421E-003;9.516776E-004;-9.230384E-003
12085000;-1.001918E-002;4.660487E-004;-9.230384E-003
12116000;-1.012416E-002;2.633929E-004;-9.230384E-003
12178000;-1.031291E-002;-2.362728E-004;-9.230384E-003
12194000;-1.034729E-002;-3.533363E-004;-9.230384E-003
12209000;-1.040069E-002;-4.630089E-004;-9.230384E-003
12225000;-1.042528E-002;-6.082058E-004;-9.230384E-003
12256000;-1.058599E-002;-1.008838E-003;-9.230384E-003
12303000;-1.061130E-002;-1.123339E-003;-9.230384E-003
12318000;-1.060706E-002;-1.220167E-003;-9.230384E-003
12349000;-1.062461E-002;-1.358479E-003;-9.230384E-003
12380000;-1.066683E-002;-1.531661E-003;-9.230384E-003
12411000;-1.072441E-002;-1.691639E-003;-9.230384E-003
12442000;-1.079456E-002;-1.970172E-003;-9.230384E-003
12458000;-1.081009E-002;-2.043247E-003;-9.230384E-003
12487000;-1.083454E-002;-2.234310E-003;-9.230384E-003
12519000;-1.091057E-002;-2.448201E-003;-9.230384E-003
12535000;-1.093194E-002;-2.501547E-003;-9.230384E-003
12566000;-1.098442E-002;-2.659261E-003;-9.230384E-003
12597000;-1.101834E-002;-2.818167E-003;-9.230384E-003
12628000;-1.104338E-002;-2.996594E-003;-9.230384E-003
12644000;-1.106857E-002;-3.052771E-003;-9.230384E-003
12660000;-1.110293E-002;-3.199011E-003;-9.230384E-003
12690000;-1.114685E-002;-3.352433E-003;-9.230384E-003
12721000;-1.123208E-002;-3.543705E-003;-9.230384E-003
12737000;-1.124450E-002;-3.673941E-003;-9.230384E-003
12768000;-1.122487E-002;-3.806025E-003;-9.230384E-003
12784000;-1.122469E-002;-3.849030E-003;-9.230384E-003
12798000;-1.122705E-002;-3.931016E-003;-9.230384E-003
12815000;-1.125359E-002;-4.036576E-003;-9.230384E-003
12845000;-1.124068E-002;-4.190981E-003;-9.230384E-003
12874000;-1.120774E-002;-4.280001E-003;-9.230384E-003
12905000;-1.119123E-002;-4.365116E-003;-9.230384E-003
12936000;-1.119805E-002;-4.496008E-003;-9.230384E-003
12951000;-1.117992E-002;-4.550695E-003;-9.230384E-003
12967000;-1.114446E-002;-4.600495E-003;-9.230384E-003
12983000;-1.113111E-002;-4.644454E-003;-9.230384E-003
13014000;-1.106300E-002;-4.780233E-003;-9.230384E-003
13060000;-1.091660E-002;-4.742175E-003;-9.230384E-003
13092000;-1.080683E-002;-4.785776E-003;-9.230384E-003
13125000;-1.053385E-002;-4.810125E-003;-9.230384E-003
13171000;-1.026776E-002;-4.727006E-003;-9.230384E-003
13187000;-1.016314E-002;-4.722834E-003;-9.230384E-003
13218000;-9.848384E-003;-4.545510E-003;-9.230384E-003
13234000;-9.706854E-003;-4.493713E-003;-9.230384E-003
13249000;-9.568487E-003;-4.424989E-003;-9.230384E-003
13280000;-9.273281E-003;-4.228085E-003;-9.230384E-003
13310000;-9.094920E-003;-4.168391E-003;-9.230384E-003
13351000;-8.875180E-003;-4.052669E-003;-9.230384E-003
13387000;-8.855378E-003;-3.985584E-003;-9.230384E-003
13418000;-8.842029E-003;-3.932655E-003;-9.230384E-003
13434000;-8.846337E-003;-3.895223E-003;-9.230384E-003
13465000;-8.871670E-003;-3.879189E-003;-9.230384E-003
13496000;-8.945744E-003;-3.833830E-003;-9.230384E-003
13527000;-8.998601E-003;-3.786802E-003;-9.230384E-003
13558000;-9.078042E-003;-3.679723E-003;-9.230384E-003
13575000;-9.132680E-003;-3.539026E-003;-9.230384E-003
13621000;-9.178048E-003;-3.491938E-003;-9.230384E-003
13652000;-9.209560E-003;-3.419161E-003;-9.230384E-003
13682000;-9.289354E-003;-3.412604E-003;-9.230384E-003
13697000;-9.340486E-003;-3.368437E-003;-9.230384E-003
13744000;-9.436388E-003;-3.237456E-003;-9.230384E-003
13791000;-9.583585E-003;-3.211260E-003;-9.230384E-003
13806000;-9.641732E-003;-3.156781E-003;-9.230384E-003
13837000;-9.737998E-003;-3.170907E-003;-9.230384E-003
13867000;-9.786994E-003;-3.199071E-003;-9.230384E-003
13882000;-9.806954E-003;-3.216475E-003;-9.230384E-003
13914000;-9.900970E-003;-3.258705E-003;-9.230384E-003
13960000;-9.977858E-003;-3.363848E-003;-9.230384E-003
13976000;-1.003318E-002;-3.401160E-003;-9.230384E-003
13991000;-1.007941E-002;-3.454596E-003;-9.230384E-003
14007000;-1.014166E-002;-3.441006E-003;-9.230384E-003
14022000;-1.020587E-002;-3.515393E-003;-9.230384E-003
14038000;-1.027065E-002;-3.536612E-003;-9.230384E-003
14053000;-1.028913E-002;-3.613740E-003;-9.230384E-003
14084000;-1.036444E-002;-3.675103E-003;-9.230384E-003
14099000;-1.039096E-002;-3.701180E-003;-9.230384E-003
14131000;-1.047464E-002;-3.790528E-003;-9.230384E-003
14146000;-1.050287E-002;-3.875196E-003;-9.230384E-003
14176000;-1.053019E-002;-3.940821E-003;-9.230384E-003
14192000;-1.054414E-002;-3.976256E-003;-9.230384E-003
14208000;-1.054364E-002;-4.012853E-003;-9.230384E-003
14223000;-1.054466E-002;-4.009515E-003;-9.230384E-003
14270000;-1.061126E-002;-4.018307E-003;-9.230384E-003
14286000;-1.061340E-002;-4.018664E-003;-9.230384E-003
14302000;-1.065090E-002;-4.039109E-003;-9.230384E-003
14317000;-1.070473E-002;-4.080206E-003;-9.230384E-003
14348000;-1.072606E-002;-4.132122E-003;-9.230384E-003
14378000;-1.072537E-002;-4.145861E-003;-9.230384E-003
14410000;-1.076528E-002;-4.070312E-003;-9.230384E-003
14426000;-1.078692E-002;-4.031509E-003;-9.230384E-003
14456000;-1.086989E-002;-4.079729E-003;-9.230384E-003
14486000;-1.092416E-002;-4.102618E-003;-9.230384E-003
14502000;-1.095278E-002;-4.161566E-003;-9.230384E-003
14516000;-1.097304E-002;-4.197329E-003;-9.230384E-003
14547000;-1.102092E-002;-4.248142E-003;-9.230384E-003
14563000;-1.104852E-002;-4.343182E-003;-9.230384E-003
14578000;-1.108297E-002;-4.416853E-003;-9.230384E-003
14624000;-1.099465E-002;-4.440159E-003;-9.230384E-003
14655000;-1.097368E-002;-4.510403E-003;-9.230384E-003
14671000;-1.094619E-002;-4.544526E-003;-9.230384E-003
14686000;-1.091206E-002;-4.560262E-003;-9.230384E-003
14712000;-1.077904E-002;-4.474580E-003;-9.230384E-003
14733000;-1.069107E-002;-4.403472E-003;-9.230384E-003
14749000;-1.063016E-002;-4.378974E-003;-9.230384E-003
14783000;-1.044841E-002;-4.326493E-003;-9.230384E-003
14812000;-1.026143E-002;-4.134595E-003;-9.230384E-003
14842000;-1.019062E-002;-3.995091E-003;-9.230384E-003
14873000;-1.013871E-002;-3.858030E-003;-9.230384E-003
14934000;-1.018101E-002;-3.656268E-003;-9.230384E-003
14965000;-1.020845E-002;-3.657520E-003;-9.230384E-003
14996000;-1.027351E-002;-3.653944E-003;-9.230384E-003
15041000;-1.035723E-002;-3.644168E-003;-9.230384E-003
15073000;-1.037430E-002;-3.587276E-003;-9.230384E-003
15103000;-1.044461E-002;-3.549933E-003;-9.230384E-003
15134000;-1.046301E-002;-3.600657E-003;-9.230384E-003
15166000;-1.044863E-002;-3.558069E-003;-9.230384E-003
15181000;-1.049396E-002;-3.566176E-003;-9.230384E-003
15199000;-1.051867E-002;-3.578275E-003;-9.230384E-003
15212000;-1.056004E-002;-3.630638E-003;-9.230384E-003
15244000;-1.060494E-002;-3.713846E-003;-9.230384E-003
15274000;-1.061791E-002;-3.745168E-003;-9.230384E-003
15305000;-1.062641E-002;-3.774256E-003;-9.230384E-003
15352000;-1.065558E-002;-3.854126E-003;-9.230384E-003
15368000;-1.064911E-002;-3.835469E-003;-9.230384E-003
15398000;-1.069224E-002;-3.903747E-003;-9.230384E-003
15444000;-1.064937E-002;-3.970027E-003;-9.230384E-003
15476000;-1.055852E-002;-3.977001E-003;-9.230384E-003
15507000;-1.050258E-002;-3.917038E-003;-9.230384E-003
15537000;-1.046668E-002;-3.909081E-003;-9.230384E-003
15553000;-1.045828E-002;-3.944546E-003;-9.230384E-003
15568000;-1.044596E-002;-3.915340E-003;-9.230384E-003
15584000;-1.040368E-002;-3.886104E-003;-9.230384E-003
15599000;-1.036267E-002;-3.847659E-003;-9.230384E-003
15614000;-1.035735E-002;-3.850102E-003;-9.230384E-003
15628000;-1.033794E-002;-3.837854E-003;-9.230384E-003
15644000;-1.029274E-002;-3.840566E-003;-9.230384E-003
15659000;-1.026812E-002;-3.819108E-003;-9.230384E-003
15674000;-1.024054E-002;-3.794253E-003;-9.230384E-003
15704000;-1.026172E-002;-3.845423E-003;-9.230384E-003
15749000;-1.022092E-002;-3.800601E-003;-9.230384E-003
15779000;-1.021759E-002;-3.732711E-003;-9.230384E-003
15795000;-1.025833E-002;-3.720433E-003;-9.230384E-003
15826000;-1.025599E-002;-3.672540E-003;-9.230384E-003
15856000;-1.024795E-002;-3.654808E-003;-9.230384E-003
15933000;-1.030189E-002;-3.593266E-003;-9.230384E-003
15964000;-1.033392E-002;-3.551155E-003;-9.230384E-003
15995000;-1.038030E-002;-3.573179E-003;-9.230384E-003
16010000;-1.040357E-002;-3.562212E-003;-9.230384E-003
16025000;-1.042248E-002;-3.581911E-003;-9.230384E-003
16056000;-1.044379E-002;-3.615588E-003;-9.230384E-003
16072000;-1.049162E-002;-3.668278E-003;-9.230384E-003
16103000;-1.052943E-002;-3.713310E-003;-9.230384E-003
16133000;-1.056739E-002;-3.762782E-003;-9.230384E-003
16164000;-1.056578E-002;-3.771544E-003;-9.230384E-003
16195000;-1.060400E-002;-3.852159E-003;-9.230384E-003
16241000;-1.058660E-002;-3.866613E-003;-9.230384E-003
16288000;-1.050366E-002;-3.950894E-003;-9.230384E-003
16351000;-1.036714E-002;-3.892779E-003;-9.230384E-003
16382000;-1.031925E-002;-3.929943E-003;-9.230384E-003
16398000;-1.027515E-002;-3.916413E-003;-9.230384E-003
16413000;-1.023265E-002;-3.944665E-003;-9.230384E-003
16444000;-1.020217E-002;-3.917694E-003;-9.230384E-003
16459000;-1.018509E-002;-3.914535E-003;-9.230384E-003
16490000;-1.010614E-002;-3.858268E-003;-9.230384E-003
16521000;-1.009060E-002;-3.827602E-003;-9.230384E-003
16552000;-1.006772E-002;-3.782362E-003;-9.230384E-003
16567000;-1.006246E-002;-3.746361E-003;-9.230384E-003
16582000;-1.010348E-002;-3.742546E-003;-9.230384E-003
16598000;-1.012023E-002;-3.711998E-003;-9.230384E-003
16614000;-1.012865E-002;-3.692925E-003;-9.230384E-003
16630000;-1.016302E-002;-3.602892E-003;-9.230384E-003
16676000;-1.024485E-002;-3.551662E-003;-9.230384E-003
16692000;-1.027422E-002;-3.517747E-003;-9.230384E-003
16723000;-1.033885E-002;-3.484040E-003;-9.230384E-003
16754000;-1.041119E-002;-3.460050E-003;-9.230384E-003
16785000;-1.045693E-002;-3.407866E-003;-9.230384E-003
16815000;-1.050952E-002;-3.315538E-003;-9.230384E-003
16830000;-1.057425E-002;-3.247112E-003;1.560770E+000
16846000;-8.021563E-003;-3.409564E-003;1.560770E+000
16861000;3.970499E-004;-4.183114E-003;1.560770E+000
16892000;3.838847E-002;-5.649149E-003;1.560770E+000
16907000;6.934123E-002;-6.860971E-003;1.560770E+000
16937000;1.581127E-001;-7.456481E-003;1.560770E+000
16953000;2.169748E-001;-8.153379E-003;1.560770E+000
16968000;2.799270E-001;-8.819968E-003;1.560770E+000
16984000;3.558457E-001;-9.998441E-003;1.560770E+000
17015000;5.352377E-001;-1.676443E-002;1.560770E+000
17046000;7.338874E-001;-2.144450E-002;1.560770E+000
17076000;9.402986E-001;-1.816969E-002;1.560770E+000
17107000;1.113217E+000;-1.157662E-002;1.560770E+000
17139000;1.262810E+000;4.627675E-003;1.560770E+000
17185000;1.425263E+000;-2.320409E-003;1.560770E+000
17231000;1.532782E+000;-2.319100E-002;1.560770E+000
17262000;1.576047E+000;-5.617741E-002;1.560770E+000
17292000;1.585687E+000;-9.341171E-002;1.560770E+000
17325000;1.581196E+000;-1.004524E-001;1.560770E+000
17355000;1.575966E+000;-1.048983E-001;1.560770E+000
17386000;1.572752E+000;-1.012219E-001;1.560770E+000
17416000;1.571599E+000;-9.380814E-002;1.560770E+000
17465000;1.569327E+000;-8.282328E-002;1.560770E+000
17480000;1.568668E+000;-7.788795E-002;1.560770E+000
17510000;1.567334E+000;-6.790984E-002;1.560770E+000
17526000;1.566713E+000;-6.331342E-002;1.560770E+000
17541000;1.566355E+000;-5.859195E-002;1.560770E+000
17557000;1.566071E+000;-5.445573E-002;1.560770E+000
17572000;1.565899E+000;-5.048510E-002;1.560770E+000
17588000;1.565808E+000;-4.431166E-002;1.560770E+000
17618000;1.565583E+000;-4.142061E-002;1.560770E+000
17649000;1.565336E+000;-3.709899E-002;1.560770E+000
17679000;1.565292E+000;-3.233865E-002;1.560770E+000
17710000;1.564912E+000;-2.840324E-002;1.560770E+000
17741000;1.564194E+000;-2.553082E-002;1.560770E+000
17772000;1.563888E+000;-2.484477E-002;1.560770E+000
17788000;1.563657E+000;-2.432413E-002;1.560770E+000
17803000;1.563340E+000;-2.419710E-002;1.560770E+000
17834000;1.562261E+000;-2.473618E-002;1.560770E+000
17865000;1.561303E+000;-2.605744E-002;1.560770E+000
17880000;1.560943E+000;-2.741280E-002;1.560770E+000
17912000;1.560475E+000;-2.956513E-002;1.560770E+000
17942000;1.560165E+000;-3.419930E-002;1.560770E+000
17989000;1.559657E+000;-3.658579E-002;1.560770E+000
18034000;1.558871E+000;-3.852895E-002;1.560770E+000
18050000;1.558176E+000;-3.971303E-002;1.560770E+000
18080000;1.556677E+000;-4.178776E-002;1.560770E+000
18110000;1.555442E+000;-4.355660E-002;1.560770E+000
18142000;1.555161E+000;-4.487579E-002;1.560770E+000
18164000;1.555379E+000;-4.670225E-002;1.560770E+000
18190000;1.556419E+000;-4.909721E-002;1.560770E+000
18222000;1.557812E+000;-4.985303E-002;1.560770E+000
18252000;1.559115E+000;-4.986684E-002;1.560770E+000
18268000;1.559361E+000;-4.995230E-002;1.560770E+000
18298000;1.558923E+000;-5.053367E-002;1.560770E+000
18328000;1.557882E+000;-5.100015E-002;1.560770E+000
18344000;1.557351E+000;-5.119523E-002;1.560770E+000
18359000;1.556943E+000;-5.151537E-002;1.560770E+000
18374000;1.556680E+000;-5.212891E-002;1.560770E+000
18389000;1.556564E+000;-5.271684E-002;1.560770E+000
18404000;1.556614E+000;-5.318956E-002;1.560770E+000
18420000;1.556811E+000;-5.363651E-002;1.560770E+000
18435000;1.557295E+000;-5.409135E-002;1.560770E+000
18450000;1.558192E+000;-5.467758E-002;1.560770E+000
18480000;1.559373E+000;-5.468333E-002;1.560770E+000
18496000;1.560069E+000;-5.444367E-002;1.560770E+000
18511000;1.560726E+000;-5.428846E-002;1.560770E+000
18526000;1.561244E+000;-5.404168E-002;1.560770E+000
18543000;1.561646E+000;-5.369742E-002;1.560770E+000
18573000;1.562275E+000;-5.312349E-002;1.560770E+000
18589000;1.562619E+000;-5.291535E-002;1.560770E+000
18605000;1.562960E+000;-5.270532E-002;1.560770E+000
18635000;1.563519E+000;-5.231401E-002;1.560770E+000
18666000;1.563858E+000;-5.167988E-002;1.560770E+000
18681000;1.563991E+000;-5.133207E-002;1.560770E+000
18711000;1.564171E+000;-5.048379E-002;1.560770E+000
18742000;1.564225E+000;-4.981413E-002;1.560770E+000
18774000;1.564187E+000;-4.981436E-002;1.560770E+000
18788000;1.564204E+000;-4.999807E-002;1.560770E+000
18804000;1.564236E+000;-5.027807E-002;1.560770E+000
18819000;1.564293E+000;-5.071093E-002;1.560770E+000
18850000;1.564492E+000;-5.148657E-002;1.560770E+000
18866000;1.564656E+000;-5.180065E-002;1.560770E+000
18881000;1.564810E+000;-5.210000E-002;1.560770E+000
18896000;1.564939E+000;-5.222224E-002;1.560770E+000
18944000;1.565008E+000;-5.206306E-002;1.560770E+000
18976000;1.564780E+000;-5.149186E-002;1.560770E+000
19007000;1.564318E+000;-5.086139E-002;1.560770E+000
19038000;1.563843E+000;-5.042762E-002;1.560770E+000
19053000;1.563537E+000;-5.014102E-002;1.560770E+000
19069000;1.563195E+000;-4.995476E-002;1.560770E+000
19099000;1.562671E+000;-4.973167E-002;1.560770E+000
19130000;1.562257E+000;-4.958643E-002;1.560770E+000
19146000;1.562032E+000;-4.959829E-002;1.560770E+000
19161000;1.561871E+000;-4.961611E-002;1.560770E+000
19177000;1.561769E+000;-4.966737E-002;1.560770E+000
19193000;1.561672E+000;-4.976337E-002;1.560770E+000
19223000;1.561670E+000;-4.990543E-002;1.560770E+000
19238000;1.561726E+000;-5.000775E-002;1.560770E+000
19269000;1.561842E+000;-5.030620E-002;1.560770E+000
19299000;1.561946E+000;-5.054714E-002;1.560770E+000
19314000;1.561966E+000;-5.074555E-002;1.560770E+000
19345000;1.561955E+000;-5.096391E-002;1.560770E+000
19361000;1.561892E+000;-5.099785E-002;1.560770E+000
19392000;1.561796E+000;-5.079150E-002;1.560770E+000
19407000;1.561770E+000;-5.056889E-002;1.560770E+000
19422000;1.561748E+000;-5.013089E-002;1.560770E+000
19452000;1.561660E+000;-4.962860E-002;1.560770E+000
19484000;1.561540E+000;-4.859345E-002;1.560770E+000
19514000;1.561426E+000;-4.781473E-002;1.560770E+000
19530000;1.561333E+000;-4.729807E-002;1.560770E+000
19560000;1.561156E+000;-4.614852E-002;1.560770E+000
19590000;1.560953E+000;-4.509537E-002;1.560770E+000
19622000;1.560684E+000;-4.456906E-002;1.560770E+000
19641000;1.560501E+000;-4.462098E-002;1.560770E+000
19668000;1.560506E+000;-4.507552E-002;1.560770E+000
19685000;1.560633E+000;-4.532096E-002;1.560770E+000
19700000;1.560775E+000;-4.548113E-002;1.560770E+000
19715000;1.560864E+000;-4.555756E-002;1.560770E+000
19729000;1.560916E+000;-4.561275E-002;1.560770E+000
19761000;1.560941E+000;-4.552998E-002;1.560770E+000
19791000;1.560932E+000;-4.556720E-002;1.560770E+000
19807000;1.560949E+000;-4.556081E-002;1.560770E+000
19853000;1.560814E+000;-4.585859E-002;1.560770E+000
19868000;1.560759E+000;-4.613613E-002;1.560770E+000
19898000;1.560662E+000;-4.686283E-002;1.560770E+000
19928000;1.560573E+000;-4.763819E-002;1.560770E+000
19959000;1.560481E+000;-4.843068E-002;1.560770E+000
19974000;1.560411E+000;-4.882820E-002;1.560770E+000
19989000;1.560349E+000;-4.928565E-002;1.560770E+000
20005000;1.560318E+000;-4.972972E-002;1.560770E+000
20020000;1.560286E+000;-5.023603E-002;1.560770E+000
20036000;1.560243E+000;-5.075091E-002;1.560770E+000
20051000;1.560221E+000;-5.118436E-002;1.560770E+000
20066000;1.560220E+000;-5.173743E-002;1.560770E+000
20096000;1.560213E+000;-5.248408E-002;1.560770E+000
20111000;1.560232E+000;-5.287319E-002;1.560770E+000
20127000;1.560259E+000;-5.312736E-002;1.560770E+000
20143000;1.560331E+000;-5.341715E-002;1.560770E+000
20175000;1.560494E+000;-5.335897E-002;1.560770E+000
20220000;1.560617E+000;-5.261046E-002;1.560770E+000
20250000;1.560401E+000;-5.207409E-002;1.560770E+000
20282000;1.560074E+000;-5.164081E-002;1.560770E+000
20297000;1.559939E+000;-5.145755E-002;1.560770E+000
20328000;1.559640E+000;-5.120823E-002;1.560770E+000
20359000;1.559593E+000;-5.107401E-002;1.560770E+000
20374000;1.559575E+000;-5.089809E-002;1.560770E+000
20405000;1.559521E+000;-5.046108E-002;1.560770E+000
20420000;1.559491E+000;-5.019535E-002;1.560770E+000
20435000;1.559453E+000;-4.993041E-002;1.560770E+000
20450000;1.559462E+000;-4.962601E-002;1.560770E+000
20466000;1.559459E+000;-4.929689E-002;1.560770E+000
20481000;1.559468E+000;-4.896919E-002;1.560770E+000
20496000;1.559494E+000;-4.867308E-002;1.560770E+000
20512000;1.559498E+000;-4.835723E-002;1.560770E+000
20544000;1.559476E+000;-4.768834E-002;1.560770E+000
20564000;1.559390E+000;-4.724751E-002;1.560770E+000
20594000;1.559300E+000;-4.644680E-002;1.560770E+000
20622000;1.559196E+000;-4.595247E-002;1.560770E+000
20653000;1.559129E+000;-4.525755E-002;1.560770E+000
20668000;1.559100E+000;-4.494324E-002;1.560770E+000
20683000;1.559060E+000;-4.468685E-002;1.560770E+000
20713000;1.558988E+000;-4.422066E-002;1.560770E+000
20744000;1.558954E+000;-4.400903E-002;1.560770E+000
20775000;1.558993E+000;-4.400057E-002;1.560770E+000
20792000;1.559070E+000;-4.416022E-002;1.560770E+000
20821000;1.559237E+000;-4.449816E-002;1.560770E+000
20852000;1.559463E+000;-4.499000E-002;1.560770E+000
20883000;1.559617E+000;-4.554625E-002;1.560770E+000
20929000;1.559573E+000;-4.620112E-002;1.560770E+000
20960000;1.559461E+000;-4.692546E-002;1.560770E+000
20991000;1.559378E+000;-4.792704E-002;1.560770E+000
21021000;1.559284E+000;-4.832970E-002;1.560770E+000
21037000;1.559218E+000;-4.862207E-002;1.560770E+000
21052000;1.559124E+000;-4.900783E-002;1.560770E+000
21083000;1.558960E+000;-4.928055E-002;1.560770E+000
21098000;1.558832E+000;-4.945126E-002;1.560770E+000
21114000;1.558729E+000;-4.957213E-002;1.560770E+000
21129000;1.558627E+000;-4.969704E-002;1.560770E+000
21145000;1.558529E+000;-4.999155E-002;1.560770E+000
21160000;1.558445E+000;-5.025940E-002;1.560770E+000
21175000;1.558398E+000;-5.068739E-002;1.560770E+000
21206000;1.558357E+000;-5.106790E-002;1.560770E+000
21222000;1.558334E+000;-5.134237E-002;1.560770E+000
21237000;1.558301E+000;-5.157012E-002;1.560770E+000
21268000;1.558265E+000;-5.205855E-002;1.560770E+000
21299000;1.558217E+000;-5.249743E-002;1.560770E+000
21314000;1.558206E+000;-5.268079E-002;1.560770E+000
21329000;1.558164E+000;-5.294023E-002;1.560770E+000
21360000;1.558159E+000;-5.321413E-002;1.560770E+000
21390000;1.558152E+000;-5.353495E-002;1.560770E+000
21405000;1.558160E+000;-5.383119E-002;1.560770E+000
21452000;1.558257E+000;-5.407703E-002;1.560770E+000
21466000;1.558311E+000;-5.421703E-002;1.560770E+000
21481000;1.558322E+000;-5.433567E-002;1.560770E+000
21496000;1.558378E+000;-5.442400E-002;1.560770E+000
21512000;1.558434E+000;-5.454399E-002;1.560770E+000
21542000;1.558624E+000;-5.463827E-002;1.560770E+000
21573000;1.558931E+000;-5.468674E-002;1.560770E+000
21589000;1.559102E+000;-5.460595E-002;1.560770E+000
21620000;1.559536E+000;-5.438221E-002;1.560770E+000
21650000;1.559928E+000;-5.433005E-002;1.560770E+000
21680000;1.560287E+000;-5.417776E-002;1.560770E+000
21696000;1.560461E+000;-5.410944E-002;1.560770E+000
21712000;1.560585E+000;-5.407843E-002;1.560770E+000
21728000;1.560705E+000;-5.399765E-002;1.560770E+000
21744000;1.560785E+000;-5.398658E-002;1.560770E+000
21758000;1.560848E+000;-5.399838E-002;1.560770E+000
21774000;1.560901E+000;-5.392724E-002;1.560770E+000
21790000;1.560934E+000;-5.392483E-002;1.560770E+000
21806000;1.560958E+000;-5.394408E-002;1.560770E+000
21822000;1.560947E+000;-5.392461E-002;1.560770E+000
21836000;1.560940E+000;-5.392772E-002;1.560770E+000
21852000;1.560946E+000;-5.388923E-002;1.560770E+000
21867000;1.560941E+000;-5.386479E-002;1.560770E+000
21881000;1.560908E+000;-5.387683E-002;1.560770E+000
21896000;1.560889E+000;-5.387950E-002;1.560770E+000
21911000;1.560870E+000;-5.384806E-002;1.560770E+000
21926000;1.560829E+000;-5.385129E-002;1.560770E+000
21942000;1.560814E+000;-5.387828E-002;1.560770E+000
21958000;1.560773E+000;-5.389795E-002;1.560770E+000
21974000;1.560737E+000;-5.391872E-002;1.560770E+000
21989000;1.560696E+000;-5.396575E-002;1.560770E+000
22020000;1.560631E+000;-5.400348E-002;1.560770E+000
22051000;1.560598E+000;-5.407371E-002;1.560770E+000
22067000;1.560579E+000;-5.411810E-002;1.560770E+000
22083000;1.560572E+000;-5.416164E-002;1.560770E+000
22097000;1.560542E+000;-5.422285E-002;1.560770E+000
22113000;1.560523E+000;-5.426033E-002;1.560770E+000
22127000;1.560499E+000;-5.432069E-002;1.560770E+000
22142000;1.560494E+000;-5.435298E-002;1.560770E+000
22158000;1.560489E+000;-5.441296E-002;1.560770E+000
22174000;1.560459E+000;-5.445656E-002;1.560770E+000
22189000;1.560421E+000;-5.449858E-002;1.560770E+000
22220000;1.560368E+000;-5.447666E-002;1.560770E+000
22235000;1.560315E+000;-5.449584E-002;1.560770E+000
22250000;1.560236E+000;-5.444418E-002;1.560770E+000
22266000;1.560157E+000;-5.440725E-002;1.560770E+000
22297000;1.559925E+000;-5.428614E-002;1.560770E+000
22313000;1.559827E+000;-5.426320E-002;1.560770E+000
22343000;1.559548E+000;-5.418074E-002;1.560770E+000
22374000;1.559350E+000;-5.412477E-002;1.560770E+000
22405000;1.559166E+000;-5.409716E-002;1.560770E+000
22420000;1.559078E+000;-5.412306E-002;1.560770E+000
22436000;1.559004E+000;-5.407654E-002;1.560770E+000
22451000;1.558918E+000;-5.406913E-002;1.560770E+000
22482000;1.558823E+000;-5.407305E-002;1.560770E+000
22513000;1.558770E+000;-5.403435E-002;1.560770E+000
22544000;1.558721E+000;-5.407937E-002;1.560770E+000
22561000;1.558721E+000;-5.411698E-002;1.560770E+000
22590000;1.558705E+000;-5.412781E-002;1.560770E+000
22622000;1.558684E+000;-5.418797E-002;1.560770E+000
22656000;1.558616E+000;-5.433111E-002;1.560770E+000
22684000;1.558660E+000;-5.436869E-002;1.560770E+000
22715000;1.558652E+000;-5.437855E-002;1.560770E+000
22746000;1.558715E+000;-5.441214E-002;1.560770E+000
22777000;1.558747E+000;-5.442864E-002;1.560770E+000
22792000;1.558796E+000;-5.441424E-002;1.560770E+000
22808000;1.558847E+000;-5.443552E-002;1.560770E+000
22824000;1.558876E+000;-5.448121E-002;1.560770E+000
22855000;1.559036E+000;-5.445656E-002;1.560770E+000
22886000;1.559148E+000;-5.443569E-002;1.560770E+000
22902000;1.559247E+000;-5.437434E-002;1.560770E+000
22932000;1.559469E+000;-5.441001E-002;1.560770E+000
22948000;1.559590E+000;-5.437286E-002;1.560770E+000
22964000;1.559736E+000;-5.427462E-002;1.560770E+000
22995000;1.560010E+000;-5.432032E-002;1.560770E+000
23010000;1.560156E+000;-5.430652E-002;1.560770E+000
