Timestamp;s;distance;thetab
11835000;-1.858985E-001;-2.003544E-001;-5.032778E-003
11847000;-1.859154E-001;-2.003544E-001;-5.126655E-003
11860000;-1.859154E-001;-2.003544E-001;-5.241722E-003
11874000;-1.859154E-001;-2.003544E-001;-5.427212E-003
11887000;-1.859491E-001;-2.003544E-001;-5.546480E-003
11900000;-1.859491E-001;-2.003544E-001;-5.682021E-003
11912000;-1.859323E-001;-2.003544E-001;-5.807012E-003
11925000;-1.859491E-001;-2.003544E-001;-5.956143E-003
11937000;-1.859491E-001;-2.003544E-001;-6.112874E-003
11949000;-1.859660E-001;-2.003544E-001;-6.238848E-003
11961000;-1.859829E-001;-2.003544E-001;-6.386310E-003
11973000;-1.859829E-001;-2.003544E-001;-6.515980E-003
11985000;-1.859829E-001;-2.003544E-001;-6.638259E-003
11998000;-1.859829E-001;-2.003544E-001;-6.745905E-003
12010000;-1.859829E-001;-2.003544E-001;-6.925464E-003
12024000;-1.860166E-001;-2.003544E-001;-7.110208E-003
12037000;-1.860166E-001;-2.003544E-001;-7.246673E-003
12049000;-1.860166E-001;-2.003544E-001;-7.356495E-003
12062000;-1.860166E-001;-2.003544E-001;-7.518649E-003
12076000;-1.860504E-001;-2.003544E-001;-7.707149E-003
12088000;-1.860504E-001;-2.003544E-001;-7.834524E-003
12101000;-1.860504E-001;-2.003544E-001;-8.015752E-003
12113000;-1.860673E-001;-2.003544E-001;-8.172989E-003
12125000;-1.861010E-001;-2.003544E-001;-8.321434E-003
12137000;-1.861010E-001;-2.003544E-001;-8.489579E-003
12150000;-1.861010E-001;-2.003544E-001;-8.641005E-003
12161000;-1.861010E-001;-2.003544E-001;-8.752555E-003
12173000;-1.861179E-001;-2.003544E-001;-8.900374E-003
12186000;-1.861348E-001;-2.003544E-001;-9.087533E-003
12198000;-1.861516E-001;-2.003544E-001;-9.221613E-003
12211000;-1.861854E-001;-2.003544E-001;-9.365410E-003
12224000;-1.861854E-001;-2.003544E-001;-9.509981E-003
12236000;-1.861854E-001;-2.003544E-001;-9.687483E-003
12249000;-1.862022E-001;-2.003544E-001;-9.855270E-003
12263000;-1.862191E-001;-2.003544E-001;-9.992391E-003
12275000;-1.862529E-001;-2.003544E-001;-1.010525E-002
12287000;-1.862529E-001;-2.003544E-001;-1.025599E-002
12300000;-1.862697E-001;-2.003544E-001;-1.037237E-002
12312000;-1.863204E-001;-2.003544E-001;-1.049161E-002
12325000;-1.863372E-001;-2.003544E-001;-1.058277E-002
12337000;-1.863879E-001;-2.003544E-001;-1.061058E-002
12349000;-1.864047E-001;-2.003544E-001;-1.067811E-002
12361000;-1.864216E-001;-2.003544E-001;-1.071635E-002
12373000;-1.864554E-001;-2.003544E-001;-1.073736E-002
12385000;-1.864891E-001;-2.003544E-001;-1.076561E-002
12397000;-1.865229E-001;-2.003544E-001;-1.080242E-002
12409000;-1.865735E-001;-2.003544E-001;-1.082361E-002
12422000;-1.865903E-001;-2.003544E-001;-1.085722E-002
12435000;-1.866410E-001;-2.003544E-001;-1.086339E-002
12448000;-1.866578E-001;-2.003544E-001;-1.089832E-002
12461000;-1.866747E-001;-2.003544E-001;-1.095816E-002
12474000;-1.867253E-001;-2.003544E-001;-1.098260E-002
12486000;-1.867591E-001;-2.003544E-001;-1.098919E-002
12499000;-1.867928E-001;-2.003544E-001;-1.104099E-002
12512000;-1.868097E-001;-2.003544E-001;-1.105064E-002
12524000;-1.868266E-001;-2.003544E-001;-1.107386E-002
12536000;-1.868772E-001;-2.003544E-001;-1.112366E-002
12548000;-1.869278E-001;-2.003544E-001;-1.111308E-002
12560000;-1.869784E-001;-2.003544E-001;-1.102278E-002
12574000;-1.870628E-001;-2.003544E-001;-1.077694E-002
12587000;-1.871134E-001;-2.003544E-001;-1.052901E-002
12598000;-1.871641E-001;-2.003544E-001;-1.029810E-002
12611000;-1.872484E-001;-2.003544E-001;-9.992182E-003
12623000;-1.873159E-001;-2.003544E-001;-9.629995E-003
12635000;-1.873497E-001;-2.003544E-001;-9.304792E-003
12648000;-1.874003E-001;-2.003544E-001;-9.008020E-003
12661000;-1.874172E-001;-2.003544E-001;-8.792609E-003
12673000;-1.874172E-001;-2.003544E-001;-8.651614E-003
12685000;-1.874509E-001;-2.003544E-001;-8.520484E-003
12698000;-1.874509E-001;-2.003544E-001;-8.413166E-003
12710000;-1.874678E-001;-2.003544E-001;-8.319616E-003
12722000;-1.874678E-001;-2.003544E-001;-8.238554E-003
12735000;-1.874847E-001;-2.003544E-001;-8.139819E-003
12747000;-1.874678E-001;-2.003544E-001;-8.040339E-003
12759000;-1.874678E-001;-2.003544E-001;-7.925987E-003
12772000;-1.874678E-001;-2.003544E-001;-7.761657E-003
12784000;-1.874509E-001;-2.003544E-001;-7.595330E-003
12796000;-1.874509E-001;-2.003544E-001;-7.438838E-003
12808000;-1.874509E-001;-2.003544E-001;-7.235318E-003
12821000;-1.874509E-001;-2.003544E-001;-7.015079E-003
12833000;-1.874509E-001;-2.003544E-001;-6.817341E-003
12846000;-1.874509E-001;-2.003544E-001;-6.570071E-003
12858000;-1.874340E-001;-2.003544E-001;-6.357700E-003
12870000;-1.874340E-001;-2.003544E-001;-6.149411E-003
12882000;-1.874340E-001;-2.003544E-001;-5.906105E-003
12894000;-1.874340E-001;-2.003544E-001;-5.650520E-003
12906000;-1.874003E-001;-2.003544E-001;-5.390912E-003
12918000;-1.873834E-001;-2.003544E-001;-5.163640E-003
12931000;-1.873834E-001;-2.003544E-001;-4.940450E-003
12943000;-1.873665E-001;-2.003544E-001;-4.673064E-003
12954000;-1.873497E-001;-2.003544E-001;-4.422158E-003
12968000;-1.873328E-001;-2.003544E-001;-4.148632E-003
12983000;-1.873159E-001;-2.003544E-001;-3.901660E-003
12996000;-1.872822E-001;-2.003544E-001;-3.668368E-003
13008000;-1.872484E-001;-2.003544E-001;-3.468603E-003
13019000;-1.872315E-001;-2.003544E-001;-3.257096E-003
13031000;-1.872147E-001;-2.003544E-001;-2.994657E-003
13045000;-1.871978E-001;-2.003544E-001;-2.749115E-003
13057000;-1.871809E-001;-2.003544E-001;-2.536714E-003
13069000;-1.871641E-001;-2.003544E-001;-2.275139E-003
13083000;-1.871472E-001;-2.003544E-001;-1.965553E-003
13097000;-1.871134E-001;-2.003544E-001;-1.656353E-003
13110000;-1.870797E-001;-2.003544E-001;-1.422286E-003
13124000;-1.870797E-001;-2.003544E-001;-1.164973E-003
13136000;-1.870459E-001;-2.003544E-001;-9.011030E-004
13148000;-1.870122E-001;-2.003544E-001;-6.729662E-004
13160000;-1.869784E-001;-2.003544E-001;-4.661679E-004
13173000;-1.869447E-001;-2.003544E-001;-2.927780E-004
13185000;-1.868941E-001;-2.003544E-001;-1.440942E-004
13198000;-1.868603E-001;-2.003544E-001;-2.279878E-005
13209000;-1.868097E-001;-2.003544E-001;1.001358E-005
13222000;-1.867253E-001;-2.003544E-001;-3.644824E-005
13234000;-1.866241E-001;-2.003544E-001;-1.992881E-004
13246000;-1.865060E-001;-2.003544E-001;-5.663931E-004
13258000;-1.876196E-001;1.996457E-001;-8.631945E-004
13271000;-1.984189E-001;1.996457E-001;3.837824E-003
13282000;-2.079188E-001;1.996457E-001;1.760492E-002
13293000;-2.158495E-001;1.996457E-001;3.670406E-002
13305000;-2.221265E-001;1.996457E-001;6.360868E-002
13317000;-2.257713E-001;1.996457E-001;9.523013E-002
13329000;-2.265812E-001;1.996457E-001;1.263456E-001
13342000;-2.261425E-001;1.996457E-001;1.551252E-001
13354000;-2.251469E-001;1.996457E-001;1.762666E-001
13366000;-2.237971E-001;1.996457E-001;1.922891E-001
13378000;-2.222615E-001;1.996457E-001;2.045218E-001
13391000;-2.208273E-001;1.996457E-001;2.121537E-001
13405000;-2.194605E-001;1.996457E-001;2.160091E-001
13418000;-2.180431E-001;1.996457E-001;2.175277E-001
13430000;-2.165413E-001;1.996457E-001;2.185912E-001
13443000;-2.146008E-001;1.996457E-001;2.193712E-001
13455000;-2.124241E-001;1.996457E-001;2.189208E-001
13468000;-2.100112E-001;1.996457E-001;2.172961E-001
13481000;-2.071257E-001;1.996457E-001;2.148821E-001
13493000;-2.043922E-001;1.996457E-001;2.123747E-001
13505000;-2.015236E-001;1.996457E-001;2.095927E-001
13517000;-1.982839E-001;1.996457E-001;2.064326E-001
13529000;-1.947741E-001;1.996457E-001;2.027138E-001
13542000;-1.907582E-001;1.996457E-001;1.980996E-001
13554000;-1.868434E-001;1.996457E-001;1.934520E-001
13567000;-1.823719E-001;1.996457E-001;1.880143E-001
13580000;-1.777654E-001;1.996457E-001;1.822295E-001
13593000;-1.731926E-001;1.996457E-001;1.760296E-001
13605000;-1.684342E-001;1.996457E-001;1.701911E-001
13617000;-1.638782E-001;1.996457E-001;1.643660E-001
13629000;-1.590861E-001;1.996457E-001;1.583925E-001
13641000;-1.541927E-001;1.996457E-001;1.517532E-001
13655000;-1.484387E-001;1.996457E-001;1.447340E-001
13668000;-1.434778E-001;1.996457E-001;1.388761E-001
13681000;-1.375045E-001;1.996457E-001;1.317223E-001
13694000;-1.318349E-001;1.996457E-001;1.254413E-001
13706000;-1.264522E-001;1.996457E-001;1.188295E-001
13718000;-1.209344E-001;1.996457E-001;1.131302E-001
13730000;-1.154673E-001;1.996457E-001;1.068938E-001
13742000;-1.098990E-001;1.996457E-001;1.009195E-001
13754000;-1.043644E-001;1.996457E-001;9.516895E-002
13766000;-9.872853E-002;1.996457E-001;8.897129E-002
13780000;-9.238399E-002;1.996457E-001;8.282599E-002
13792000;-8.661316E-002;1.996457E-001;7.722250E-002
13804000;-8.033610E-002;1.996457E-001;7.109374E-002
13817000;-7.464964E-002;1.996457E-001;6.542483E-002
13830000;-6.818698E-002;1.996457E-001;5.963218E-002
13842000;-6.170744E-002;1.996457E-001;5.446482E-002
13855000;-5.536290E-002;1.996457E-001;4.835013E-002
13869000;-4.878212E-002;1.996457E-001;4.267010E-002
13882000;-4.311253E-002;1.996457E-001;3.736392E-002
13894000;-3.730794E-002;1.996457E-001;3.326601E-002
13907000;-3.054155E-002;1.996457E-001;2.926832E-002
13919000;-2.463573E-002;1.996457E-001;2.478001E-002
13932000;-1.845992E-002;1.996457E-001;2.022716E-002
13945000;-1.223349E-002;1.996457E-001;1.518908E-002
13958000;-5.888953E-003;1.996457E-001;1.134798E-002
13971000;5.568340E-004;1.996457E-001;6.725490E-003
13984000;6.901381E-003;1.996457E-001;2.018660E-003
13997000;1.295907E-002;1.996457E-001;-2.401620E-003
14009000;1.847680E-002;1.996457E-001;-6.643057E-003
14021000;2.387641E-002;1.996457E-001;-9.689033E-003
14033000;2.944476E-002;1.996457E-001;-1.274598E-002
14045000;3.487812E-002;1.996457E-001;-1.599765E-002
14058000;4.064895E-002;1.996457E-001;-1.887751E-002
14071000;4.623418E-002;1.996457E-001;-2.181594E-002
14084000;5.193752E-002;1.996457E-001;-2.440567E-002
14097000;5.730338E-002;1.996457E-001;-2.693364E-002
14110000;6.298985E-002;1.996457E-001;-2.960987E-002
14123000;6.877756E-002;1.996457E-001;-3.228530E-002
14135000;7.380595E-002;1.996457E-001;-3.466469E-002
14148000;7.932367E-002;1.996457E-001;-3.689912E-002
14160000;8.457143E-002;1.996457E-001;-3.924994E-002
14172000;9.015665E-002;1.996457E-001;-4.181129E-002
14185000;9.516817E-002;1.996457E-001;-4.416865E-002
14197000;1.000109E-001;1.996457E-001;-4.630549E-002
14209000;1.047187E-001;1.996457E-001;-4.812272E-002
14221000;1.098990E-001;1.996457E-001;-4.980648E-002
14233000;1.146405E-001;1.996457E-001;-5.154333E-002
14245000;1.193820E-001;1.996457E-001;-5.328658E-002
14258000;1.239886E-001;1.996457E-001;-5.512428E-002
14270000;1.288482E-001;1.996457E-001;-5.666986E-002
14282000;1.332523E-001;1.996457E-001;-5.817644E-002
14295000;1.377070E-001;1.996457E-001;-5.969837E-002
14307000;1.420435E-001;1.996457E-001;-6.110154E-002
14319000;1.468019E-001;1.996457E-001;-6.222494E-002
14332000;1.511385E-001;1.996457E-001;-6.353417E-002
14344000;1.557113E-001;1.996457E-001;-6.519441E-002
14357000;1.601322E-001;1.996457E-001;-6.672715E-002
14370000;1.644688E-001;1.996457E-001;-6.809393E-002
14382000;1.683666E-001;1.996457E-001;-6.940794E-002
14395000;1.725345E-001;1.996457E-001;-7.042222E-002
14408000;1.767023E-001;1.996457E-001;-7.133213E-002
14420000;1.805158E-001;1.996457E-001;-7.233247E-002
14432000;1.842111E-001;1.996457E-001;-7.317673E-002
14444000;1.878221E-001;1.996457E-001;-7.396610E-002
14456000;1.914162E-001;1.996457E-001;-7.492679E-002
14468000;1.948585E-001;1.996457E-001;-7.581240E-002
14480000;1.981320E-001;1.996457E-001;-7.661159E-002
14493000;2.013887E-001;1.996457E-001;-7.714055E-002
14505000;2.046959E-001;1.996457E-001;-7.766505E-002
14518000;2.081888E-001;1.996457E-001;-7.824889E-002
14530000;2.114960E-001;1.996457E-001;-7.870653E-002
14543000;2.145502E-001;1.996457E-001;-7.917979E-002
14555000;2.174525E-001;1.996457E-001;-7.967660E-002
14567000;2.201692E-001;1.996457E-001;-8.005758E-002
14579000;2.227340E-001;1.996457E-001;-8.016641E-002
14591000;2.252482E-001;1.996457E-001;-8.008996E-002
14603000;2.278299E-001;1.996457E-001;-7.990390E-002
14615000;2.302597E-001;1.996457E-001;-7.974160E-002
14628000;2.325546E-001;1.996457E-001;-7.957694E-002
14640000;2.347313E-001;1.996457E-001;-7.919119E-002
14652000;2.368742E-001;1.996457E-001;-7.853289E-002
14664000;2.391184E-001;1.996457E-001;-7.773204E-002
14676000;2.411433E-001;1.996457E-001;-7.698815E-002
14688000;2.431175E-001;1.996457E-001;-7.646066E-002
14700000;2.449737E-001;1.996457E-001;-7.610998E-002
14713000;2.467285E-001;1.996457E-001;-7.554486E-002
14725000;2.483653E-001;1.996457E-001;-7.487828E-002
14737000;2.501370E-001;1.996457E-001;-7.426827E-002
14750000;2.518244E-001;1.996457E-001;-7.361044E-002
14763000;2.533599E-001;1.996457E-001;-7.305577E-002
14776000;2.548448E-001;1.996457E-001;-7.237430E-002
14788000;2.560091E-001;1.996457E-001;-7.147847E-002
14800000;2.572578E-001;1.996457E-001;-7.051289E-002
14813000;2.584727E-001;1.996457E-001;-6.965160E-002
14825000;2.595526E-001;1.996457E-001;-6.869705E-002
14837000;2.605144E-001;1.996457E-001;-6.773536E-002
14850000;2.613918E-001;1.996457E-001;-6.672052E-002
14862000;2.622524E-001;1.996457E-001;-6.565601E-002
14875000;2.631467E-001;1.996457E-001;-6.456456E-002
14887000;2.639229E-001;1.996457E-001;-6.337555E-002
14899000;2.645472E-001;1.996457E-001;-6.229945E-002
14912000;2.651716E-001;1.996457E-001;-6.114063E-002
14926000;2.657453E-001;1.996457E-001;-5.985789E-002
14939000;2.662684E-001;1.996457E-001;-5.863632E-002
14951000;2.667577E-001;1.996457E-001;-5.745205E-002
14964000;2.671458E-001;1.996457E-001;-5.639291E-002
14976000;2.675170E-001;1.996457E-001;-5.539690E-002
14988000;2.677364E-001;1.996457E-001;-5.442825E-002
15001000;2.678882E-001;1.996457E-001;-5.334486E-002
15013000;2.679558E-001;1.996457E-001;-5.222245E-002
15026000;2.680064E-001;1.996457E-001;-5.080566E-002
15039000;2.680064E-001;1.996457E-001;-4.974079E-002
15051000;2.679895E-001;1.996457E-001;-4.869162E-002
15063000;2.679895E-001;1.996457E-001;-4.786173E-002
15075000;2.679389E-001;1.996457E-001;-4.735236E-002
15088000;2.678545E-001;1.996457E-001;-4.696751E-002
15100000;2.677195E-001;1.996457E-001;-4.668774E-002
15112000;2.675170E-001;1.996457E-001;-4.640605E-002
15125000;2.672471E-001;1.996457E-001;-4.601489E-002
15137000;2.669096E-001;1.996457E-001;-4.553051E-002
15149000;2.664709E-001;1.996457E-001;-4.490814E-002
15161000;2.660321E-001;1.996457E-001;-4.421967E-002
15174000;2.655091E-001;1.996457E-001;-4.349837E-002
15185000;2.650197E-001;1.996457E-001;-4.265317E-002
15198000;2.644798E-001;1.996457E-001;-4.166648E-002
15211000;2.638723E-001;1.996457E-001;-4.059181E-002
15223000;2.632311E-001;1.996457E-001;-3.953087E-002
15235000;2.624718E-001;1.996457E-001;-3.844154E-002
15247000;2.618137E-001;1.996457E-001;-3.732914E-002
15259000;2.610375E-001;1.996457E-001;-3.620222E-002
15272000;2.602444E-001;1.996457E-001;-3.480236E-002
15285000;2.594851E-001;1.996457E-001;-3.360340E-002
15296000;2.587258E-001;1.996457E-001;-3.264464E-002
15308000;2.579159E-001;1.996457E-001;-3.174774E-002
15320000;2.571228E-001;1.996457E-001;-3.076206E-002
15333000;2.562285E-001;1.996457E-001;-2.955578E-002
15344000;2.554691E-001;1.996457E-001;-2.852830E-002
15357000;2.546086E-001;1.996457E-001;-2.747867E-002
15370000;2.536637E-001;1.996457E-001;-2.632143E-002
15382000;2.526850E-001;1.996457E-001;-2.509426E-002
15394000;2.518413E-001;1.996457E-001;-2.393651E-002
15407000;2.509470E-001;1.996457E-001;-2.292080E-002
15419000;2.500527E-001;1.996457E-001;-2.190834E-002
15431000;2.491583E-001;1.996457E-001;-2.084669E-002
15443000;2.481797E-001;1.996457E-001;-1.974688E-002
15455000;2.473697E-001;1.996457E-001;-1.892057E-002
15467000;2.464754E-001;1.996457E-001;-1.788020E-002
15478000;2.455811E-001;1.996457E-001;-1.688835E-002
15491000;2.447037E-001;1.996457E-001;-1.578504E-002
15503000;2.437587E-001;1.996457E-001;-1.500729E-002
15516000;2.429319E-001;1.996457E-001;-1.435629E-002
15528000;2.420376E-001;1.996457E-001;-1.378050E-002
15541000;2.411771E-001;1.996457E-001;-1.308316E-002
15553000;2.402658E-001;1.996457E-001;-1.237777E-002
15565000;2.393041E-001;1.996457E-001;-1.164514E-002
15577000;2.384266E-001;1.996457E-001;-1.088050E-002
15589000;2.375323E-001;1.996457E-001;-1.001114E-002
15601000;2.366043E-001;1.996457E-001;-9.136677E-003
15613000;2.355918E-001;1.996457E-001;-8.339614E-003
15626000;2.346975E-001;1.996457E-001;-7.684588E-003
15639000;2.338032E-001;1.996457E-001;-7.051200E-003
15651000;2.328920E-001;1.996457E-001;-6.363094E-003
15664000;2.318796E-001;1.996457E-001;-5.781889E-003
15676000;2.309009E-001;1.996457E-001;-5.260676E-003
15688000;2.300235E-001;1.996457E-001;-4.728615E-003
15700000;2.291292E-001;1.996457E-001;-4.207999E-003
15712000;2.282349E-001;1.996457E-001;-3.851116E-003
15724000;2.273574E-001;1.996457E-001;-3.689528E-003
15737000;2.264462E-001;1.996457E-001;-3.492206E-003
15750000;2.254676E-001;1.996457E-001;-3.051907E-003
15762000;2.245564E-001;1.996457E-001;-2.554655E-003
15775000;2.236283E-001;1.996457E-001;-2.039880E-003
15787000;2.226665E-001;1.996457E-001;-1.482725E-003
15800000;2.217891E-001;1.996457E-001;-7.286370E-004
15813000;2.207091E-001;1.996457E-001;-4.789233E-005
15825000;2.197642E-001;1.996457E-001;3.415048E-004
15838000;2.187518E-001;1.996457E-001;8.490980E-004
15851000;2.177731E-001;1.996457E-001;1.368880E-003
15864000;2.168451E-001;1.996457E-001;1.883388E-003
15877000;2.157989E-001;1.996457E-001;2.396047E-003
15889000;2.148371E-001;1.996457E-001;2.787709E-003
15901000;2.139428E-001;1.996457E-001;3.255188E-003
15914000;2.129472E-001;1.996457E-001;3.684610E-003
15927000;2.119010E-001;1.996457E-001;4.005045E-003
15939000;2.110405E-001;1.996457E-001;4.408062E-003
15952000;2.100618E-001;1.996457E-001;5.150378E-003
15964000;2.091337E-001;1.996457E-001;5.866885E-003
15976000;2.081044E-001;1.996457E-001;6.499708E-003
15988000;2.070920E-001;1.996457E-001;7.180482E-003
16001000;2.061133E-001;1.996457E-001;7.963210E-003
16014000;2.051853E-001;1.996457E-001;8.573025E-003
16027000;2.041897E-001;1.996457E-001;8.992612E-003
16039000;2.032110E-001;1.996457E-001;9.411335E-003
16052000;2.023674E-001;1.996457E-001;9.827852E-003
16065000;2.014730E-001;1.996457E-001;1.021695E-002
16077000;2.005618E-001;1.996457E-001;1.052439E-002
16089000;1.998363E-001;1.996457E-001;1.078197E-002
16100000;1.990601E-001;1.996457E-001;1.106405E-002
16112000;1.983345E-001;1.996457E-001;1.132962E-002
16124000;1.976427E-001;1.996457E-001;1.160589E-002
16139000;1.968159E-001;1.996457E-001;1.175115E-002
16152000;1.959890E-001;1.996457E-001;1.189587E-002
16164000;1.952297E-001;1.996457E-001;1.219860E-002
16176000;1.945379E-001;1.996457E-001;1.263195E-002
16189000;1.939473E-001;1.996457E-001;1.295066E-002
16201000;1.933230E-001;1.996457E-001;1.308033E-002
16213000;1.926649E-001;1.996457E-001;1.326948E-002
16226000;1.919056E-001;1.996457E-001;1.361993E-002
16239000;1.912475E-001;1.996457E-001;1.386598E-002
16251000;1.906907E-001;1.996457E-001;1.381519E-002
16264000;1.901001E-001;1.996457E-001;1.381734E-002
16277000;1.895095E-001;1.996457E-001;1.390502E-002
16290000;1.889358E-001;1.996457E-001;1.387709E-002
16303000;1.883958E-001;1.996457E-001;1.372790E-002
16315000;1.879234E-001;1.996457E-001;1.358026E-002
16327000;1.874847E-001;1.996457E-001;1.348102E-002
16339000;1.870797E-001;1.996457E-001;1.332971E-002
16351000;1.867422E-001;1.996457E-001;1.307550E-002
16362000;1.863710E-001;1.996457E-001;1.288754E-002
16375000;1.859998E-001;1.996457E-001;1.277998E-002
16388000;1.856285E-001;1.996457E-001;1.260054E-002
16401000;1.852742E-001;1.996457E-001;1.240820E-002
16413000;1.849198E-001;1.996457E-001;1.228121E-002
16426000;1.845993E-001;1.996457E-001;1.208901E-002
16438000;1.842786E-001;1.996457E-001;1.194686E-002
16451000;1.839918E-001;1.996457E-001;1.181307E-002
16463000;1.837049E-001;1.996457E-001;1.167452E-002
16476000;1.834687E-001;1.996457E-001;1.161215E-002
16488000;1.832156E-001;1.996457E-001;1.153693E-002
16501000;1.830300E-001;1.996457E-001;1.131329E-002
16513000;1.828275E-001;1.996457E-001;1.106930E-002
16525000;1.826587E-001;1.996457E-001;1.088846E-002
16537000;1.825238E-001;1.996457E-001;1.071161E-002
16550000;1.823550E-001;1.996457E-001;1.049158E-002
16561000;1.822369E-001;1.996457E-001;1.022407E-002
16573000;1.821188E-001;1.996457E-001;9.947836E-003
16585000;1.820175E-001;1.996457E-001;9.685099E-003
16597000;1.818994E-001;1.996457E-001;9.414226E-003
16610000;1.818150E-001;1.996457E-001;9.174466E-003
16622000;1.817476E-001;1.996457E-001;8.873403E-003
16636000;1.816801E-001;1.996457E-001;8.552849E-003
16650000;1.815957E-001;1.996457E-001;8.244604E-003
16662000;1.815620E-001;1.996457E-001;8.008033E-003
16675000;1.815282E-001;1.996457E-001;7.752329E-003
16687000;1.814945E-001;1.996457E-001;7.524729E-003
16699000;1.814776E-001;1.996457E-001;7.264853E-003
16711000;1.814607E-001;1.996457E-001;7.041782E-003
16723000;1.814607E-001;1.996457E-001;6.837517E-003
16736000;1.814607E-001;1.996457E-001;6.637335E-003
16748000;1.814607E-001;1.996457E-001;6.464273E-003
16760000;1.814776E-001;1.996457E-001;6.323367E-003
16771000;1.814776E-001;1.996457E-001;6.205648E-003
16784000;1.814776E-001;1.996457E-001;6.164700E-003
16796000;1.814776E-001;1.996457E-001;6.148517E-003
16808000;1.814607E-001;1.996457E-001;6.161153E-003
16820000;1.814776E-001;1.996457E-001;6.251693E-003
16832000;1.814776E-001;1.996457E-001;6.321818E-003
16844000;1.814776E-001;1.996457E-001;6.486088E-003
16856000;1.814945E-001;1.996457E-001;6.667882E-003
16869000;1.815113E-001;1.996457E-001;6.853044E-003
16881000;1.815113E-001;1.996457E-001;7.113546E-003
16893000;1.815113E-001;1.996457E-001;7.381529E-003
16905000;1.815282E-001;1.996457E-001;7.656902E-003
16918000;1.815451E-001;1.996457E-001;7.946193E-003
16931000;1.815451E-001;1.996457E-001;8.273304E-003
16943000;1.815620E-001;1.996457E-001;8.619517E-003
16956000;1.815957E-001;1.996457E-001;8.990914E-003
16968000;1.816463E-001;1.996457E-001;9.334862E-003
16981000;1.816632E-001;1.996457E-001;9.728342E-003
16992000;1.816970E-001;1.996457E-001;1.012748E-002
17005000;1.817644E-001;1.996457E-001;1.049837E-002
17017000;1.818150E-001;1.996457E-001;1.080790E-002
17029000;1.818826E-001;1.996457E-001;1.113990E-002
17041000;1.819501E-001;1.996457E-001;1.141092E-002
17054000;1.820682E-001;1.996457E-001;1.153776E-002
17066000;1.821863E-001;1.996457E-001;1.159367E-002
17078000;1.823213E-001;1.996457E-001;1.154029E-002
17090000;1.824731E-001;1.996457E-001;1.132715E-002
17103000;1.826081E-001;1.996457E-001;1.109788E-002
17115000;1.827431E-001;1.996457E-001;1.094306E-002
17127000;1.828781E-001;1.996457E-001;1.080602E-002
17140000;1.829962E-001;1.996457E-001;1.069671E-002
17153000;1.831481E-001;1.996457E-001;1.062256E-002
17165000;1.832662E-001;1.996457E-001;1.056874E-002
17178000;1.834349E-001;1.996457E-001;1.047793E-002
17191000;1.835531E-001;1.996457E-001;1.040670E-002
17203000;1.836880E-001;1.996457E-001;1.033586E-002
17215000;1.838230E-001;1.996457E-001;1.024106E-002
17227000;1.839580E-001;1.996457E-001;1.012638E-002
17239000;1.840761E-001;1.996457E-001;1.002693E-002
17252000;1.842280E-001;1.996457E-001;9.929210E-003
17264000;1.843799E-001;1.996457E-001;9.807706E-003
17277000;1.845149E-001;1.996457E-001;9.632111E-003
17290000;1.846499E-001;1.996457E-001;9.485781E-003
17302000;1.847848E-001;1.996457E-001;9.335876E-003
17315000;1.849367E-001;1.996457E-001;9.146392E-003
17327000;1.850548E-001;1.996457E-001;8.983076E-003
17340000;1.851729E-001;1.996457E-001;8.846283E-003
17352000;1.853079E-001;1.996457E-001;8.750081E-003
17365000;1.854092E-001;1.996457E-001;8.602679E-003
17377000;1.855104E-001;1.996457E-001;8.510679E-003
17389000;1.856117E-001;1.996457E-001;8.450061E-003
17401000;1.856960E-001;1.996457E-001;8.354187E-003
17414000;1.857973E-001;1.996457E-001;8.272529E-003
17427000;1.858648E-001;1.996457E-001;8.208483E-003
17440000;1.859660E-001;1.996457E-001;8.197069E-003
17452000;1.860335E-001;1.996457E-001;8.185923E-003
17464000;1.861179E-001;1.996457E-001;8.118093E-003
17476000;1.861854E-001;1.996457E-001;8.040547E-003
17491000;1.862529E-001;1.996457E-001;7.996261E-003
17504000;1.863204E-001;1.996457E-001;8.013278E-003
17517000;1.863879E-001;1.996457E-001;8.031815E-003
17530000;1.864554E-001;1.996457E-001;7.985443E-003
17542000;1.864891E-001;1.996457E-001;7.941604E-003
17555000;1.865397E-001;1.996457E-001;7.960141E-003
17567000;1.865735E-001;1.996457E-001;7.998914E-003
17579000;1.866241E-001;1.996457E-001;7.981211E-003
17593000;1.866747E-001;1.996457E-001;7.977813E-003
17606000;1.866916E-001;1.996457E-001;7.988840E-003
17619000;1.867422E-001;1.996457E-001;8.053601E-003
17633000;1.867591E-001;1.996457E-001;8.106083E-003
17645000;1.867928E-001;1.996457E-001;8.108616E-003
17657000;1.868097E-001;1.996457E-001;8.171022E-003
17669000;1.868435E-001;1.996457E-001;8.211553E-003
17682000;1.868603E-001;1.996457E-001;8.236647E-003
17694000;1.869110E-001;1.996457E-001;8.281261E-003
17706000;1.869110E-001;1.996457E-001;8.292884E-003
17719000;1.869278E-001;1.996457E-001;8.334726E-003
17731000;1.869447E-001;1.996457E-001;8.387595E-003
17743000;1.869447E-001;1.996457E-001;8.462161E-003
17755000;1.869616E-001;1.996457E-001;8.496881E-003
17767000;1.869953E-001;1.996457E-001;8.557677E-003
17781000;1.870122E-001;1.996457E-001;8.618176E-003
