Timestamp;target;measure
7831000;3.454845E-001;-1.433387E-003
7843000;3.454845E-001;-1.433387E-003
7855000;3.454845E-001;-1.433387E-003
7867000;3.454845E-001;-1.433387E-003
7879000;3.454845E-001;-1.433387E-003
7891000;3.454845E-001;-1.433387E-003
7902000;3.454845E-001;-1.433387E-003
7914000;3.454845E-001;-1.433387E-003
7925000;3.454845E-001;-1.433387E-003
7937000;3.454845E-001;-1.433387E-003
7948000;3.454845E-001;-1.433387E-003
7960000;3.454845E-001;-1.433387E-003
7972000;3.454845E-001;-1.433387E-003
7984000;3.454845E-001;-1.433387E-003
7997000;3.454845E-001;-1.433387E-003
8008000;3.454845E-001;-1.433387E-003
8020000;3.454845E-001;-1.433387E-003
8031000;3.454845E-001;-1.433387E-003
8043000;3.454845E-001;-1.433387E-003
8055000;3.454845E-001;-1.433387E-003
8066000;3.454845E-001;-1.433387E-003
8078000;3.454845E-001;-1.433387E-003
8089000;3.454845E-001;-1.433387E-003
8100000;3.454845E-001;-1.433387E-003
8111000;3.454845E-001;-1.433387E-003
8122000;3.454845E-001;-1.433387E-003
8134000;3.454845E-001;-1.433387E-003
8146000;3.454845E-001;-1.433387E-003
8159000;3.454845E-001;-1.433387E-003
8171000;3.454845E-001;-1.433387E-003
8182000;3.454845E-001;-1.433387E-003
8195000;3.454845E-001;-1.433387E-003
8207000;3.454845E-001;-1.433387E-003
8219000;3.454845E-001;-1.433387E-003
8231000;3.454845E-001;-1.433387E-003
8243000;3.454845E-001;-1.433387E-003
8255000;3.454845E-001;-1.433387E-003
8267000;3.454845E-001;-1.433387E-003
8281000;3.454845E-001;-1.433387E-003
8293000;3.454845E-001;-1.433387E-003
8305000;3.454845E-001;-1.433387E-003
8317000;3.454845E-001;-1.433387E-003
8329000;3.454845E-001;-1.433387E-003
8341000;3.454845E-001;-1.433387E-003
8353000;3.454845E-001;-1.433387E-003
8365000;3.454845E-001;-1.433387E-003
8377000;3.454845E-001;-1.433387E-003
8389000;3.454845E-001;-1.433387E-003
8401000;3.454845E-001;-1.433387E-003
8412000;3.454845E-001;-1.433387E-003
8423000;3.454845E-001;-1.433387E-003
8434000;3.454845E-001;-1.433387E-003
8445000;3.454845E-001;-1.433387E-003
8456000;3.454845E-001;-1.433387E-003
8468000;3.454845E-001;-1.433387E-003
8479000;3.454845E-001;-1.433387E-003
8491000;3.454845E-001;-1.433387E-003
8504000;3.454845E-001;-1.433387E-003
8515000;3.454845E-001;-1.433387E-003
8527000;3.454845E-001;-1.433387E-003
8538000;3.454845E-001;-1.433387E-003
8550000;3.454845E-001;-1.433387E-003
8563000;3.454845E-001;-1.433387E-003
8574000;3.454845E-001;-1.433387E-003
8585000;3.454845E-001;-1.433387E-003
8597000;3.454845E-001;-1.433387E-003
8609000;3.454845E-001;-1.433387E-003
8620000;3.454845E-001;-1.433387E-003
8632000;3.454845E-001;-1.433387E-003
8644000;3.454845E-001;-1.433387E-003
8655000;3.454845E-001;-1.433387E-003
8666000;3.454845E-001;-1.433387E-003
8677000;3.454845E-001;-1.433387E-003
8688000;3.454845E-001;-1.433387E-003
8700000;3.454845E-001;-1.433387E-003
8711000;3.454845E-001;-1.433387E-003
8723000;3.454845E-001;-1.433387E-003
8734000;3.454845E-001;-1.433387E-003
8746000;3.454845E-001;-1.433387E-003
8757000;3.454845E-001;-1.433387E-003
8769000;3.454845E-001;-1.433387E-003
8782000;3.454845E-001;-1.433387E-003
8794000;3.454845E-001;-1.433387E-003
8806000;3.454845E-001;-1.433387E-003
8818000;3.454845E-001;-1.433387E-003
8829000;3.454845E-001;-1.433387E-003
8840000;3.454845E-001;-1.433387E-003
8852000;3.454845E-001;-1.433387E-003
8864000;3.454845E-001;-1.433387E-003
8876000;3.454845E-001;-1.433387E-003
8887000;3.454845E-001;-1.433387E-003
8898000;3.454845E-001;-1.433387E-003
8910000;3.454845E-001;-1.433387E-003
8921000;3.454845E-001;-1.433387E-003
8933000;3.454845E-001;-1.433387E-003
8945000;3.454845E-001;-1.433387E-003
8956000;3.454845E-001;-1.433387E-003
8968000;3.454845E-001;-1.433387E-003
8979000;3.454845E-001;-1.433387E-003
8990000;3.454845E-001;-1.433387E-003
9001000;3.454845E-001;-1.433387E-003
9015000;3.454845E-001;-1.433387E-003
9026000;3.454845E-001;-1.433387E-003
9038000;3.454845E-001;-1.433387E-003
9051000;3.454845E-001;-1.433387E-003
9062000;3.454845E-001;-1.433387E-003
9075000;3.454845E-001;-1.433387E-003
9087000;3.454845E-001;-1.433387E-003
9099000;3.454845E-001;-1.433387E-003
9110000;3.454845E-001;-1.433387E-003
9121000;3.454845E-001;-1.433387E-003
9133000;3.454845E-001;-1.433387E-003
9145000;3.454845E-001;-1.433387E-003
9157000;3.454845E-001;-1.433387E-003
9169000;3.454845E-001;-1.433387E-003
9180000;3.454845E-001;-1.433387E-003
9192000;3.454845E-001;-1.433387E-003
9203000;3.454845E-001;-1.433387E-003
9214000;3.454845E-001;-1.433387E-003
9225000;3.454845E-001;-1.433387E-003
9237000;3.454845E-001;-1.433387E-003
9249000;3.454845E-001;9.634942E-004
9261000;3.454845E-001;8.825272E-003
9273000;3.454845E-001;1.122214E-002
9285000;3.454845E-001;1.870041E-002
9297000;3.454845E-001;2.972607E-002
9309000;3.454845E-001;4.238160E-002
9321000;3.454845E-001;6.126903E-002
9332000;3.454845E-001;7.948534E-002
9343000;3.454845E-001;1.020160E-001
9354000;3.454845E-001;1.298199E-001
9365000;3.454845E-001;1.613628E-001
9377000;3.454845E-001;1.970284E-001
9389000;3.454845E-001;2.302012E-001
9400000;3.454845E-001;2.588679E-001
9412000;3.454845E-001;2.843708E-001
9423000;3.454845E-001;3.057510E-001
9433000;3.454845E-001;3.227208E-001
9444000;3.454845E-001;3.352805E-001
9455000;3.454845E-001;3.446763E-001
9466000;3.454845E-001;3.522505E-001
9477000;3.454845E-001;3.586740E-001
9489000;3.454845E-001;3.624132E-001
9500000;3.454845E-001;3.647142E-001
9511000;3.454845E-001;3.660564E-001
9522000;3.454845E-001;3.664399E-001
9533000;3.454845E-001;3.664399E-001
9545000;3.454845E-001;3.663441E-001
9556000;3.454845E-001;3.661523E-001
9567000;3.454845E-001;3.652894E-001
9579000;3.454845E-001;3.639472E-001
9590000;3.454845E-001;3.628926E-001
9602000;3.454845E-001;3.616462E-001
9614000;3.454845E-001;3.603039E-001
9625000;3.454845E-001;3.586740E-001
9637000;3.454845E-001;3.572359E-001
9649000;3.454845E-001;3.557978E-001
9660000;3.454845E-001;3.548391E-001
9671000;3.454845E-001;3.538803E-001
9683000;3.454845E-001;3.532092E-001
9694000;3.454845E-001;3.526340E-001
9706000;3.454845E-001;3.521546E-001
9718000;3.454845E-001;3.515793E-001
9729000;3.454845E-001;3.510040E-001
9741000;3.454845E-001;3.504288E-001
9751000;3.454845E-001;3.498535E-001
9763000;3.454845E-001;3.488948E-001
9775000;3.454845E-001;3.480319E-001
9786000;3.454845E-001;3.476484E-001
9798000;3.454845E-001;3.473608E-001
9809000;3.454845E-001;3.473608E-001
9820000;3.454845E-001;3.475525E-001
9832000;3.454845E-001;3.473608E-001
9844000;3.454845E-001;3.471690E-001
9855000;3.454845E-001;3.474566E-001
9867000;3.454845E-001;3.478401E-001
9879000;3.454845E-001;3.477443E-001
9891000;3.454845E-001;3.461144E-001
9903000;3.454845E-001;3.442928E-001
9914000;3.454845E-001;3.432382E-001
9926000;3.454845E-001;3.421835E-001
9937000;3.454845E-001;3.410330E-001
9948000;3.454845E-001;3.402660E-001
9959000;3.454845E-001;3.401701E-001
9971000;3.454845E-001;3.401701E-001
9984000;3.454845E-001;3.401701E-001
9996000;3.454845E-001;3.402660E-001
10009000;3.454845E-001;3.403619E-001
10021000;3.454845E-001;3.404577E-001
10033000;3.454845E-001;3.406495E-001
10045000;3.454845E-001;3.408412E-001
10057000;3.454845E-001;3.409371E-001
10069000;3.454845E-001;3.409371E-001
10081000;3.454845E-001;3.409371E-001
10093000;3.454845E-001;3.409371E-001
10106000;3.454845E-001;3.408412E-001
10118000;3.454845E-001;3.408412E-001
10129000;3.454845E-001;3.408412E-001
10140000;3.454845E-001;3.408412E-001
10152000;3.454845E-001;3.408412E-001
10164000;3.454845E-001;3.409371E-001
10175000;3.454845E-001;3.409371E-001
10187000;3.454845E-001;3.409371E-001
10199000;3.454845E-001;3.409371E-001
10210000;3.454845E-001;3.409371E-001
10222000;3.454845E-001;3.409371E-001
10233000;3.454845E-001;3.409371E-001
10245000;3.454845E-001;3.409371E-001
10257000;3.454845E-001;3.409371E-001
10268000;3.454845E-001;3.409371E-001
10279000;3.454845E-001;3.409371E-001
10292000;3.454845E-001;3.410330E-001
10304000;3.454845E-001;3.410330E-001
10316000;3.454845E-001;3.411289E-001
10328000;3.454845E-001;3.411289E-001
10339000;3.454845E-001;3.411289E-001
10352000;3.454845E-001;3.410330E-001
10364000;3.454845E-001;3.410330E-001
10376000;3.454845E-001;3.410330E-001
10388000;3.454845E-001;3.410330E-001
10399000;3.454845E-001;3.411289E-001
10410000;3.454845E-001;3.412247E-001
10423000;3.454845E-001;3.416082E-001
10434000;3.454845E-001;3.422794E-001
10445000;3.454845E-001;3.432382E-001
10456000;3.454845E-001;3.441010E-001
10468000;3.454845E-001;3.447722E-001
10480000;3.454845E-001;3.450598E-001
10492000;3.454845E-001;3.451557E-001
10505000;3.454845E-001;3.452516E-001
10517000;3.454845E-001;3.456351E-001
10528000;3.454845E-001;3.460186E-001
10540000;3.454845E-001;3.461144E-001
10551000;3.454845E-001;3.461144E-001
10563000;3.454845E-001;3.461144E-001
10575000;3.454845E-001;3.461144E-001
10587000;3.454845E-001;3.461144E-001
10598000;3.454845E-001;3.461144E-001
10609000;3.454845E-001;3.461144E-001
10621000;3.454845E-001;3.461144E-001
10633000;3.454845E-001;3.461144E-001
10645000;3.454845E-001;3.461144E-001
10657000;3.454845E-001;3.462103E-001
10669000;3.454845E-001;3.465938E-001
10680000;3.454845E-001;3.472649E-001
10692000;3.454845E-001;3.487989E-001
10703000;3.454845E-001;3.500453E-001
10714000;3.454845E-001;3.508123E-001
10726000;3.454845E-001;3.509082E-001
10737000;3.454845E-001;3.510999E-001
10749000;3.454845E-001;3.510999E-001
10762000;3.454845E-001;3.510040E-001
10773000;3.454845E-001;3.510040E-001
10785000;3.454845E-001;3.510040E-001
10796000;3.454845E-001;3.509082E-001
10808000;3.454845E-001;3.508123E-001
10820000;3.454845E-001;3.507164E-001
10831000;3.454845E-001;3.506205E-001
10843000;3.454845E-001;3.506205E-001
10854000;3.454845E-001;3.506205E-001
10866000;3.454845E-001;3.506205E-001
10877000;3.454845E-001;3.506205E-001
10888000;3.454845E-001;3.506205E-001
10900000;3.454845E-001;3.505247E-001
10912000;3.454845E-001;3.504288E-001
10923000;3.454845E-001;3.503329E-001
10941000;3.454845E-001;3.502370E-001
10952000;3.454845E-001;3.502370E-001
10964000;3.454845E-001;3.502370E-001
10977000;3.454845E-001;3.501412E-001
10988000;3.454845E-001;3.501412E-001
11001000;3.454845E-001;3.501412E-001
11013000;3.454845E-001;3.501412E-001
11025000;3.454845E-001;3.501412E-001
11038000;3.454845E-001;3.500453E-001
11051000;3.454845E-001;3.500453E-001
11062000;3.454845E-001;3.499494E-001
11075000;3.454845E-001;3.498535E-001
11087000;3.454845E-001;3.497577E-001
11099000;3.454845E-001;3.496618E-001
11110000;3.454845E-001;3.496618E-001
11121000;3.454845E-001;3.496618E-001
11133000;3.454845E-001;3.495659E-001
11145000;3.454845E-001;3.495659E-001
11156000;3.454845E-001;3.495659E-001
11168000;3.454845E-001;3.494700E-001
11180000;3.454845E-001;3.493742E-001
11191000;3.454845E-001;3.492783E-001
11203000;3.454845E-001;3.491824E-001
11215000;3.454845E-001;3.489907E-001
11227000;3.454845E-001;3.488948E-001
11238000;3.454845E-001;3.487030E-001
11249000;3.454845E-001;3.486072E-001
11261000;3.454845E-001;3.485113E-001
11272000;3.454845E-001;3.483195E-001
11283000;3.454845E-001;3.481278E-001
11294000;3.454845E-001;3.479360E-001
11306000;3.454845E-001;3.476484E-001
11317000;3.454845E-001;3.472649E-001
11328000;3.454845E-001;3.468814E-001
11339000;3.454845E-001;3.463061E-001
11350000;3.454845E-001;3.457309E-001
11362000;3.454845E-001;3.453474E-001
11373000;3.454845E-001;3.450598E-001
11385000;3.454845E-001;3.449639E-001
11396000;3.454845E-001;3.448680E-001
11407000;3.454845E-001;3.448680E-001
11419000;3.454845E-001;3.447722E-001
11430000;3.454845E-001;3.447722E-001
11441000;3.454845E-001;3.447722E-001
11453000;3.454845E-001;3.447722E-001
11464000;3.454845E-001;3.447722E-001
11475000;3.454845E-001;3.447722E-001
11487000;3.454845E-001;3.447722E-001
11498000;3.454845E-001;3.447722E-001
11510000;3.454845E-001;3.447722E-001
11522000;3.454845E-001;3.447722E-001
11534000;3.454845E-001;3.447722E-001
11546000;3.454845E-001;3.447722E-001
11558000;3.454845E-001;3.447722E-001
11570000;3.454845E-001;3.447722E-001
11582000;3.454845E-001;3.447722E-001
11594000;3.454845E-001;3.447722E-001
11606000;3.454845E-001;3.447722E-001
11617000;3.454845E-001;3.447722E-001
11629000;3.454845E-001;3.447722E-001
11640000;3.454845E-001;3.447722E-001
11651000;3.454845E-001;3.447722E-001
11663000;3.454845E-001;3.447722E-001
11674000;3.454845E-001;3.448680E-001
11686000;3.454845E-001;3.448680E-001
11699000;3.454845E-001;3.448680E-001
11712000;3.454845E-001;3.448680E-001
11724000;3.454845E-001;3.448680E-001
11736000;3.454845E-001;3.448680E-001
11747000;3.454845E-001;3.448680E-001
11759000;3.454845E-001;3.448680E-001
11770000;3.454845E-001;3.448680E-001
11782000;3.454845E-001;3.448680E-001
11794000;3.454845E-001;3.448680E-001
11806000;3.454845E-001;3.448680E-001
11817000;3.454845E-001;3.448680E-001
11828000;3.454845E-001;3.448680E-001
11840000;3.454845E-001;3.448680E-001
11852000;3.454845E-001;3.448680E-001
11864000;3.454845E-001;3.448680E-001
11875000;3.454845E-001;3.448680E-001
11886000;3.454845E-001;3.448680E-001
11898000;3.454845E-001;3.448680E-001
11910000;3.454845E-001;3.448680E-001
11922000;3.454845E-001;3.448680E-001
11934000;3.454845E-001;3.448680E-001
11945000;3.454845E-001;3.448680E-001
11957000;3.454845E-001;3.448680E-001
11968000;3.454845E-001;3.448680E-001
11980000;3.454845E-001;3.448680E-001
11991000;3.454845E-001;3.448680E-001
12002000;3.454845E-001;3.448680E-001
12015000;3.454845E-001;3.448680E-001
12027000;3.454845E-001;3.448680E-001
12038000;3.454845E-001;3.448680E-001
12050000;3.454845E-001;3.448680E-001
12063000;3.454845E-001;3.448680E-001
12074000;3.454845E-001;3.448680E-001
12085000;3.454845E-001;3.448680E-001
12097000;3.454845E-001;3.448680E-001
12108000;3.454845E-001;3.448680E-001
12121000;3.454845E-001;3.448680E-001
12133000;3.454845E-001;3.448680E-001
12145000;3.454845E-001;3.448680E-001
12156000;3.454845E-001;3.448680E-001
12168000;3.454845E-001;3.448680E-001
12179000;3.454845E-001;3.448680E-001
12191000;3.454845E-001;3.448680E-001
12202000;3.454845E-001;3.448680E-001
12213000;3.454845E-001;3.448680E-001
12225000;3.454845E-001;3.448680E-001
12236000;3.454845E-001;3.448680E-001
12248000;3.454845E-001;3.448680E-001
12261000;3.454845E-001;3.448680E-001
12273000;3.454845E-001;3.448680E-001
12285000;3.454845E-001;3.448680E-001
12297000;3.454845E-001;3.448680E-001
12308000;3.454845E-001;3.448680E-001
12320000;3.454845E-001;3.448680E-001
12331000;3.454845E-001;3.448680E-001
12342000;3.454845E-001;3.448680E-001
12353000;3.454845E-001;3.448680E-001
12365000;3.454845E-001;3.448680E-001
12376000;3.454845E-001;3.448680E-001
12388000;3.454845E-001;3.448680E-001
12399000;3.454845E-001;3.448680E-001
12410000;3.454845E-001;3.448680E-001
12421000;3.454845E-001;3.448680E-001
12432000;3.454845E-001;3.448680E-001
12444000;3.454845E-001;3.448680E-001
12455000;3.454845E-001;3.448680E-001
12466000;3.454845E-001;3.448680E-001
12477000;3.454845E-001;3.448680E-001
12490000;3.454845E-001;3.448680E-001
12502000;3.454845E-001;3.448680E-001
12514000;3.454845E-001;3.448680E-001
12526000;3.454845E-001;3.448680E-001
12541000;3.454845E-001;3.449639E-001
12553000;3.454845E-001;3.449639E-001
12564000;3.454845E-001;3.449639E-001
12576000;3.454845E-001;3.449639E-001
12587000;3.454845E-001;3.449639E-001
12599000;3.454845E-001;3.449639E-001
12611000;3.454845E-001;3.449639E-001
12623000;3.454845E-001;3.449639E-001
12634000;3.454845E-001;3.449639E-001
12645000;3.454845E-001;3.449639E-001
12657000;3.454845E-001;3.449639E-001
12668000;3.454845E-001;3.449639E-001
12680000;3.454845E-001;3.449639E-001
12691000;3.454845E-001;3.449639E-001
12702000;3.454845E-001;3.449639E-001
12714000;3.454845E-001;3.449639E-001
12725000;3.454845E-001;3.449639E-001
12737000;3.454845E-001;3.449639E-001
12748000;3.454845E-001;3.449639E-001
12759000;3.454845E-001;3.449639E-001
12770000;3.454845E-001;3.449639E-001
12781000;3.454845E-001;3.449639E-001
12792000;3.454845E-001;3.450598E-001
12803000;3.454845E-001;3.450598E-001
12815000;3.454845E-001;3.450598E-001
12827000;3.454845E-001;3.450598E-001
12839000;3.454845E-001;3.450598E-001
12850000;3.454845E-001;3.450598E-001
12861000;3.454845E-001;3.450598E-001
12873000;3.454845E-001;3.450598E-001
12885000;3.454845E-001;3.450598E-001
12897000;3.454845E-001;3.450598E-001
12909000;3.454845E-001;3.450598E-001
12920000;3.454845E-001;3.450598E-001
12933000;3.454845E-001;3.450598E-001
12945000;3.454845E-001;3.450598E-001
12958000;3.454845E-001;3.450598E-001
12970000;3.454845E-001;3.450598E-001
12982000;3.454845E-001;3.450598E-001
12994000;3.454845E-001;3.450598E-001
13006000;3.454845E-001;3.450598E-001
13018000;3.454845E-001;3.450598E-001
13029000;3.454845E-001;3.450598E-001
13040000;3.454845E-001;3.450598E-001
13051000;3.454845E-001;3.450598E-001
13063000;3.454845E-001;3.450598E-001
13075000;3.454845E-001;3.450598E-001
13088000;3.454845E-001;3.450598E-001
13099000;3.454845E-001;3.450598E-001
13110000;3.454845E-001;3.450598E-001
13122000;3.454845E-001;3.450598E-001
13134000;3.454845E-001;3.450598E-001
13146000;3.454845E-001;3.450598E-001
13157000;3.454845E-001;3.450598E-001
13169000;3.454845E-001;3.450598E-001
13180000;3.454845E-001;3.450598E-001
13191000;3.454845E-001;3.450598E-001
13202000;3.454845E-001;3.450598E-001
13213000;3.454845E-001;3.450598E-001
13225000;3.454845E-001;3.451557E-001
13238000;3.454845E-001;3.451557E-001
13249000;3.454845E-001;3.451557E-001
13263000;3.454845E-001;3.451557E-001
13274000;3.454845E-001;3.451557E-001
13286000;3.454845E-001;3.451557E-001
13299000;3.454845E-001;3.451557E-001
13311000;3.454845E-001;3.451557E-001
13322000;3.454845E-001;3.451557E-001
13334000;3.454845E-001;3.451557E-001
13346000;3.454845E-001;3.451557E-001
13357000;3.454845E-001;3.451557E-001
13368000;3.454845E-001;3.451557E-001
13379000;3.454845E-001;3.451557E-001
13391000;3.454845E-001;3.451557E-001
13403000;3.454845E-001;3.451557E-001
13416000;3.454845E-001;3.451557E-001
13428000;3.454845E-001;3.451557E-001
13439000;3.454845E-001;3.451557E-001
13450000;3.454845E-001;3.451557E-001
13461000;3.454845E-001;3.451557E-001
13473000;3.454845E-001;3.451557E-001
13486000;3.454845E-001;3.451557E-001
13497000;3.454845E-001;3.451557E-001
13508000;3.454845E-001;3.451557E-001
13520000;3.454845E-001;3.451557E-001
13532000;3.454845E-001;3.451557E-001
13542000;3.454845E-001;3.451557E-001
13553000;3.454845E-001;3.451557E-001
13564000;3.454845E-001;3.451557E-001
13576000;3.454845E-001;3.451557E-001
13588000;3.454845E-001;3.451557E-001
13599000;3.454845E-001;3.451557E-001
13610000;3.454845E-001;3.451557E-001
13621000;3.454845E-001;3.451557E-001
13634000;3.454845E-001;3.451557E-001
13647000;3.454845E-001;3.451557E-001
13658000;3.454845E-001;3.451557E-001
13669000;3.454845E-001;3.451557E-001
13681000;3.454845E-001;3.451557E-001
13693000;3.454845E-001;3.451557E-001
13705000;3.454845E-001;3.451557E-001
13718000;3.454845E-001;3.451557E-001
13729000;3.454845E-001;3.451557E-001
13741000;3.454845E-001;3.451557E-001
13754000;3.454845E-001;3.451557E-001
13765000;3.454845E-001;3.451557E-001
13777000;3.454845E-001;3.451557E-001
13789000;3.454845E-001;3.451557E-001
13800000;3.454845E-001;3.451557E-001
13812000;3.454845E-001;3.451557E-001
13824000;3.454845E-001;3.451557E-001
13835000;3.454845E-001;3.451557E-001
13846000;3.454845E-001;3.451557E-001
13857000;3.454845E-001;3.451557E-001
13869000;3.454845E-001;3.451557E-001
13881000;3.454845E-001;3.451557E-001
13892000;3.454845E-001;3.451557E-001
13904000;3.454845E-001;3.451557E-001
13916000;3.454845E-001;3.451557E-001
13927000;3.454845E-001;3.451557E-001
13938000;3.454845E-001;3.451557E-001
13949000;3.454845E-001;3.451557E-001
13960000;3.454845E-001;3.451557E-001
13971000;3.454845E-001;3.451557E-001
13982000;3.454845E-001;3.451557E-001
13993000;3.454845E-001;3.451557E-001
14005000;3.454845E-001;3.451557E-001
14017000;3.454845E-001;3.451557E-001
14028000;3.454845E-001;3.451557E-001
14040000;3.454845E-001;3.451557E-001
14051000;3.454845E-001;3.451557E-001
14063000;3.454845E-001;3.451557E-001
14075000;3.454845E-001;3.451557E-001
14087000;3.454845E-001;3.451557E-001
14099000;3.454845E-001;3.451557E-001
14111000;3.454845E-001;3.451557E-001
14122000;3.454845E-001;3.451557E-001
14133000;3.454845E-001;3.451557E-001
14143000;3.454845E-001;3.451557E-001
14153000;3.454845E-001;3.451557E-001
14165000;3.454845E-001;3.451557E-001
14176000;3.454845E-001;3.451557E-001
14187000;3.454845E-001;3.451557E-001
14199000;3.454845E-001;3.451557E-001
14211000;3.454845E-001;3.451557E-001
14222000;3.454845E-001;3.451557E-001
14234000;3.454845E-001;3.451557E-001
14245000;3.454845E-001;3.451557E-001
14257000;3.454845E-001;3.451557E-001
14268000;3.454845E-001;3.451557E-001
14280000;3.454845E-001;3.451557E-001
14292000;3.454845E-001;3.451557E-001
14304000;3.454845E-001;3.451557E-001
14315000;3.454845E-001;3.451557E-001
14326000;3.454845E-001;3.451557E-001
14336000;3.454845E-001;3.451557E-001
14348000;3.454845E-001;3.451557E-001
14359000;3.454845E-001;3.451557E-001
14371000;3.454845E-001;3.451557E-001
14382000;3.454845E-001;3.451557E-001
14394000;3.454845E-001;3.451557E-001
14406000;3.454845E-001;3.451557E-001
14418000;3.454845E-001;3.451557E-001
14429000;3.454845E-001;3.451557E-001
14441000;3.454845E-001;3.451557E-001
14453000;3.454845E-001;3.451557E-001
14465000;3.454845E-001;3.451557E-001
14476000;3.454845E-001;3.451557E-001
14488000;3.454845E-001;3.451557E-001
14499000;3.454845E-001;3.451557E-001
14511000;3.454845E-001;3.451557E-001
14523000;3.454845E-001;3.451557E-001
14535000;3.454845E-001;3.451557E-001
14546000;3.454845E-001;3.451557E-001
14558000;3.454845E-001;3.451557E-001
14571000;3.454845E-001;3.451557E-001
14582000;3.454845E-001;3.451557E-001
14594000;3.454845E-001;3.451557E-001
14606000;3.454845E-001;3.451557E-001
14617000;3.454845E-001;3.451557E-001
14629000;3.454845E-001;3.451557E-001
14640000;3.454845E-001;3.451557E-001
14651000;3.454845E-001;3.451557E-001
14663000;3.454845E-001;3.451557E-001
14675000;3.454845E-001;3.451557E-001
14686000;3.454845E-001;3.451557E-001
14698000;3.454845E-001;3.451557E-001
14710000;3.454845E-001;3.451557E-001
14722000;3.454845E-001;3.451557E-001
14733000;3.454845E-001;3.451557E-001
14745000;3.454845E-001;3.451557E-001
14757000;3.454845E-001;3.451557E-001
14769000;3.454845E-001;3.451557E-001
14781000;3.454845E-001;3.451557E-001
14793000;3.454845E-001;3.451557E-001
14804000;3.454845E-001;3.451557E-001
14816000;3.454845E-001;3.451557E-001
14827000;3.454845E-001;3.451557E-001
14838000;3.454845E-001;3.451557E-001
14850000;3.454845E-001;3.451557E-001
14862000;3.454845E-001;3.451557E-001
14873000;3.454845E-001;3.451557E-001
